 written on 23Oct2018 at 15:39:54 
          14
         343
    8    4    4    4    4    4    8    4    2    2    2    2    2    4    4
    2    2    2    2    2    4    4    2    2    2    2    2    4    4    2
    2    2    2    2    4    4    2    2    2    2    2    4    8    4    4
    4    4    4    8    4    2    2    2    2    2    4    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    1    1    1    2    2    1    1    1    1    1
    2    4    2    2    2    2    2    4    4    2    2    2    2    2    4
    2    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    2    1
    1    1    1    1    2    4    2    2    2    2    2    4    4    2    2
    2    2    2    4    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    2    1    1    1    1    1    2    4    2    2    2    2    2
    4    4    2    2    2    2    2    4    2    1    1    1    1    1    2
    2    1    1    1    1    1    2    2    1    1    1    1    1    2    2
    1    1    1    1    1    2    2    1    1    1    1    1    2    4    2
    2    2    2    2    4    4    2    2    2    2    2    4    2    1    1
    1    1    1    2    2    1    1    1    1    1    2    2    1    1    1
    1    1    2    2    1    1    1    1    1    2    2    1    1    1    1
    1    2    4    2    2    2    2    2    4    8    4    4    4    4    4
    8    4    2    2    2    2    2    4    4    2    2    2    2    2    4
    4    2    2    2    2    2    4    4    2    2    2    2    2    4    4
    2    2    2    2    2    4    8    4    4    4    4    4    8
    3   -3    1    1    9   -0.000257   -0.000000
    3   -3    1    2    9    0.000511   -0.000000
    3   -3    1    3    9    0.000048   -0.000000
    3   -3    1    4    9    0.000048    0.000000
    3   -3    1    5    9   -0.001294    0.000000
    3   -3    1    6    9   -0.001294   -0.000000
    3   -3    1    7    9   -0.000853    0.000000
    3   -3    1    8    9   -0.002511    0.000000
    3   -3    1    9    9    0.003811   -0.000000
    3   -3    1   10    9   -0.000000    0.000000
    3   -3    1   11    9   -0.000000   -0.000000
    3   -3    1   12    9    0.006830   -0.000000
    3   -3    1   13    9    0.001219   -0.000000
    3   -3    1   14    9    0.001219   -0.000000
    3   -3    1    1   10    0.000513    0.000000
    3   -3    1    2   10    0.000048   -0.000000
    3   -3    1    3   10   -0.001255    0.000000
    3   -3    1    4   10   -0.000595   -0.000000
    3   -3    1    5   10   -0.000000    0.000000
    3   -3    1    6   10    0.000248   -0.000000
    3   -3    1    7   10    0.000157    0.000000
    3   -3    1    8   10    0.000000    0.000000
    3   -3    1    9   10   -0.000000    0.000000
    3   -3    1   10   10   -0.002155    0.000000
    3   -3    1   11   10   -0.000000    0.000000
    3   -3    1   12   10   -0.000000    0.000000
    3   -3    1   13   10   -0.000192    0.000000
    3   -3    1   14   10   -0.000000    0.000000
    3   -3    1    1   11    0.000513    0.000000
    3   -3    1    2   11    0.000048   -0.000000
    3   -3    1    3   11   -0.000595   -0.000000
    3   -3    1    4   11   -0.001255    0.000000
    3   -3    1    5   11    0.000248    0.000000
    3   -3    1    6   11   -0.000000   -0.000000
    3   -3    1    7   11    0.000157   -0.000000
    3   -3    1    8   11    0.000000   -0.000000
    3   -3    1    9   11   -0.000000   -0.000000
    3   -3    1   10   11   -0.000000   -0.000000
    3   -3    1   11   11   -0.002155   -0.000000
    3   -3    1   12   11   -0.000000   -0.000000
    3   -3    1   13   11   -0.000000    0.000000
    3   -3    1   14   11   -0.000192    0.000000
    3   -3    1    1   12   -0.001189   -0.000000
    3   -3    1    2   12    0.000853    0.000000
    3   -3    1    3   12   -0.000157   -0.000000
    3   -3    1    4   12   -0.000157    0.000000
    3   -3    1    5   12    0.000676    0.000000
    3   -3    1    6   12    0.000676    0.000000
    3   -3    1    7   12   -0.002797   -0.000000
    3   -3    1    8   12   -0.003812   -0.000000
    3   -3    1    9   12   -0.006779   -0.000000
    3   -3    1   10   12   -0.000000    0.000000
    3   -3    1   11   12   -0.000000   -0.000000
    3   -3    1   12   12    0.001900   -0.000000
    3   -3    1   13   12    0.001988   -0.000000
    3   -3    1   14   12    0.001988    0.000000
    3   -3    1    1   13    0.000172    0.000000
    3   -3    1    2   13    0.001294    0.000000
    3   -3    1    3   13    0.000000   -0.000000
    3   -3    1    4   13   -0.000248   -0.000000
    3   -3    1    5   13    0.000033    0.000000
    3   -3    1    6   13   -0.000615    0.000000
    3   -3    1    7   13    0.000676   -0.000000
    3   -3    1    8   13    0.001252    0.000000
    3   -3    1    9   13   -0.001219   -0.000000
    3   -3    1   10   13   -0.000192   -0.000000
    3   -3    1   11   13   -0.000000   -0.000000
    3   -3    1   12   13    0.000354    0.000000
    3   -3    1   13   13   -0.000751   -0.000000
    3   -3    1   14   13   -0.002988   -0.000000
    3   -3    1    1   14    0.000172    0.000000
    3   -3    1    2   14    0.001294    0.000000
    3   -3    1    3   14   -0.000248    0.000000
    3   -3    1    4   14    0.000000   -0.000000
    3   -3    1    5   14   -0.000615    0.000000
    3   -3    1    6   14    0.000033    0.000000
    3   -3    1    7   14    0.000676   -0.000000
    3   -3    1    8   14    0.001252   -0.000000
    3   -3    1    9   14   -0.001219   -0.000000
    3   -3    1   10   14    0.000000   -0.000000
    3   -3    1   11   14   -0.000192   -0.000000
    3   -3    1   12   14    0.000354   -0.000000
    3   -3    1   13   14   -0.002988    0.000000
    3   -3    1   14   14   -0.000751   -0.000000
    3   -3    2    1    1   -0.000534    0.000000
    3   -3    2    2    1    0.002998   -0.000000
    3   -3    2    3    1    0.000000   -0.000000
    3   -3    2    4    1   -0.000000    0.000000
    3   -3    2    5    1   -0.001203    0.000000
    3   -3    2    6    1   -0.001203   -0.000000
    3   -3    2    7    1   -0.000646    0.000000
    3   -3    2    8    1    0.000598   -0.000000
    3   -3    2    9    1    0.000257   -0.000000
    3   -3    2   10    1    0.000513   -0.000000
    3   -3    2   11    1    0.000513   -0.000000
    3   -3    2   12    1    0.000606    0.000000
    3   -3    2   13    1    0.000172    0.000000
    3   -3    2   14    1    0.000172   -0.000000
    3   -3    2    1    2   -0.002998   -0.000000
    3   -3    2    2    2   -0.002880    0.000000
    3   -3    2    3    2   -0.000000   -0.000000
    3   -3    2    4    2   -0.000000    0.000000
    3   -3    2    5    2    0.001625    0.000000
    3   -3    2    6    2    0.001625   -0.000000
    3   -3    2    7    2    0.006830   -0.000000
    3   -3    2    8    2   -0.000257    0.000000
    3   -3    2    9    2    0.000511   -0.000000
    3   -3    2   10    2   -0.000048   -0.000000
    3   -3    2   11    2   -0.000048   -0.000000
    3   -3    2   12    2    0.000086   -0.000000
    3   -3    2   13    2   -0.001294    0.000000
    3   -3    2   14    2   -0.001294    0.000000
    3   -3    2    1    3    0.000000    0.000000
    3   -3    2    2    3    0.000000   -0.000000
    3   -3    2    3    3    0.004797   -0.000000
    3   -3    2    4    3   -0.000000    0.000000
    3   -3    2    5    3   -0.002094    0.000000
    3   -3    2    6    3   -0.000000   -0.000000
    3   -3    2    7    3    0.000000    0.000000
    3   -3    2    8    3   -0.000513   -0.000000
    3   -3    2    9    3   -0.000048   -0.000000
    3   -3    2   10    3   -0.001255   -0.000000
    3   -3    2   11    3   -0.000595    0.000000
    3   -3    2   12    3    0.000922    0.000000
    3   -3    2   13    3    0.000000    0.000000
    3   -3    2   14    3   -0.000248    0.000000
    3   -3    2    1    4    0.000000   -0.000000
    3   -3    2    2    4   -0.000000    0.000000
    3   -3    2    3    4   -0.000000   -0.000000
    3   -3    2    4    4    0.004797    0.000000
    3   -3    2    5    4   -0.000000    0.000000
    3   -3    2    6    4   -0.002094    0.000000
    3   -3    2    7    4   -0.000000    0.000000
    3   -3    2    8    4   -0.000513    0.000000
    3   -3    2    9    4   -0.000048    0.000000
    3   -3    2   10    4   -0.000595   -0.000000
    3   -3    2   11    4   -0.001255    0.000000
    3   -3    2   12    4    0.000922   -0.000000
    3   -3    2   13    4   -0.000248   -0.000000
    3   -3    2   14    4   -0.000000   -0.000000
    3   -3    2    1    5   -0.001203   -0.000000
    3   -3    2    2    5   -0.001625   -0.000000
    3   -3    2    3    5   -0.002094   -0.000000
    3   -3    2    4    5    0.000000   -0.000000
    3   -3    2    5    5    0.003687    0.000000
    3   -3    2    6    5    0.002171   -0.000000
    3   -3    2    7    5    0.000354    0.000000
    3   -3    2    8    5    0.000172    0.000000
    3   -3    2    9    5    0.001294    0.000000
    3   -3    2   10    5   -0.000000    0.000000
    3   -3    2   11    5    0.000248    0.000000
    3   -3    2   12    5   -0.000247    0.000000
    3   -3    2   13    5    0.000033   -0.000000
    3   -3    2   14    5   -0.000615   -0.000000
    3   -3    2    1    6   -0.001203    0.000000
    3   -3    2    2    6   -0.001625   -0.000000
    3   -3    2    3    6   -0.000000    0.000000
    3   -3    2    4    6   -0.002094   -0.000000
    3   -3    2    5    6    0.002171    0.000000
    3   -3    2    6    6    0.003687   -0.000000
    3   -3    2    7    6    0.000354   -0.000000
    3   -3    2    8    6    0.000172    0.000000
    3   -3    2    9    6    0.001294    0.000000
    3   -3    2   10    6    0.000248    0.000000
    3   -3    2   11    6    0.000000    0.000000
    3   -3    2   12    6   -0.000247   -0.000000
    3   -3    2   13    6   -0.000615    0.000000
    3   -3    2   14    6    0.000033   -0.000000
    3   -3    2    1    7    0.002710    0.000000
    3   -3    2    2    7   -0.000777    0.000000
    3   -3    2    3    7   -0.000000    0.000000
    3   -3    2    4    7    0.000000   -0.000000
    3   -3    2    5    7   -0.001311    0.000000
    3   -3    2    6    7   -0.001311   -0.000000
    3   -3    2    7    7   -0.004885   -0.000000
    3   -3    2    8    7    0.000606   -0.000000
    3   -3    2    9    7   -0.000086   -0.000000
    3   -3    2   10    7   -0.000922   -0.000000
    3   -3    2   11    7   -0.000922    0.000000
    3   -3    2   12    7   -0.000886   -0.000000
    3   -3    2   13    7   -0.000247   -0.000000
    3   -3    2   14    7   -0.000247    0.000000
    3   -3    2    1    8   -0.000279   -0.000000
    3   -3    2    2    8    0.000126   -0.000000
    3   -3    2    3    8   -0.000126   -0.000000
    3   -3    2    4    8   -0.000126   -0.000000
    3   -3    2    5    8   -0.000413   -0.000000
    3   -3    2    6    8   -0.000413    0.000000
    3   -3    2    7    8    0.000606    0.000000
    3   -3    2    8    8   -0.000534    0.000000
    3   -3    2    9    8    0.002998    0.000000
    3   -3    2   10    8    0.000000    0.000000
    3   -3    2   11    8   -0.000000    0.000000
    3   -3    2   12    8    0.002710   -0.000000
    3   -3    2   13    8   -0.001203   -0.000000
    3   -3    2   14    8   -0.001203   -0.000000
    3   -3    2    1    9   -0.000126   -0.000000
    3   -3    2    2    9    0.001490    0.000000
    3   -3    2    3    9    0.000212   -0.000000
    3   -3    2    4    9    0.000212   -0.000000
    3   -3    2    5    9   -0.000222    0.000000
    3   -3    2    6    9   -0.000222   -0.000000
    3   -3    2    7    9    0.000086   -0.000000
    3   -3    2    8    9   -0.002998    0.000000
    3   -3    2    9    9   -0.002880    0.000000
    3   -3    2   10    9    0.000000   -0.000000
    3   -3    2   11    9   -0.000000    0.000000
    3   -3    2   12    9    0.000777   -0.000000
    3   -3    2   13    9    0.001625   -0.000000
    3   -3    2   14    9    0.001625    0.000000
    3   -3    2    1   10    0.000126   -0.000000
    3   -3    2    2   10    0.000212    0.000000
    3   -3    2    3   10    0.001490   -0.000000
    3   -3    2    4   10   -0.000212    0.000000
    3   -3    2    5   10   -0.000000    0.000000
    3   -3    2    6   10    0.000222    0.000000
    3   -3    2    7   10   -0.000922    0.000000
    3   -3    2    8   10   -0.000000   -0.000000
    3   -3    2    9   10    0.000000   -0.000000
    3   -3    2   10   10    0.004797    0.000000
    3   -3    2   11   10    0.000000   -0.000000
    3   -3    2   12   10    0.000000    0.000000
    3   -3    2   13   10    0.002094    0.000000
    3   -3    2   14   10    0.000000    0.000000
    3   -3    2    1   11    0.000126    0.000000
    3   -3    2    2   11    0.000212    0.000000
    3   -3    2    3   11   -0.000212   -0.000000
    3   -3    2    4   11    0.001490   -0.000000
    3   -3    2    5   11    0.000222   -0.000000
    3   -3    2    6   11   -0.000000    0.000000
    3   -3    2    7   11   -0.000922   -0.000000
    3   -3    2    8   11    0.000000   -0.000000
    3   -3    2    9   11   -0.000000    0.000000
    3   -3    2   10   11    0.000000    0.000000
    3   -3    2   11   11    0.004797   -0.000000
    3   -3    2   12   11    0.000000    0.000000
    3   -3    2   13   11    0.000000    0.000000
    3   -3    2   14   11    0.002094    0.000000
    3   -3    2    1   12    0.000606   -0.000000
    3   -3    2    2   12   -0.000086   -0.000000
    3   -3    2    3   12    0.000922   -0.000000
    3   -3    2    4   12    0.000922    0.000000
    3   -3    2    5   12   -0.000247   -0.000000
    3   -3    2    6   12   -0.000247    0.000000
    3   -3    2    7   12    0.001852    0.000000
    3   -3    2    8   12   -0.000646    0.000000
    3   -3    2    9   12   -0.006830   -0.000000
    3   -3    2   10   12    0.000000   -0.000000
    3   -3    2   11   12    0.000000    0.000000
    3   -3    2   12   12   -0.004885   -0.000000
    3   -3    2   13   12    0.000354   -0.000000
    3   -3    2   14   12    0.000354    0.000000
    3   -3    2    1   13   -0.000413   -0.000000
    3   -3    2    2   13    0.000222   -0.000000
    3   -3    2    3   13    0.000000    0.000000
    3   -3    2    4   13   -0.000222    0.000000
    3   -3    2    5   13   -0.000886    0.000000
    3   -3    2    6   13    0.001149    0.000000
    3   -3    2    7   13   -0.000247   -0.000000
    3   -3    2    8   13   -0.001203    0.000000
    3   -3    2    9   13   -0.001625    0.000000
    3   -3    2   10   13    0.002094   -0.000000
    3   -3    2   11   13    0.000000   -0.000000
    3   -3    2   12   13   -0.001311    0.000000
    3   -3    2   13   13    0.003687   -0.000000
    3   -3    2   14   13    0.002171    0.000000
    3   -3    2    1   14   -0.000413   -0.000000
    3   -3    2    2   14    0.000222   -0.000000
    3   -3    2    3   14   -0.000222    0.000000
    3   -3    2    4   14   -0.000000    0.000000
    3   -3    2    5   14    0.001149    0.000000
    3   -3    2    6   14   -0.000886   -0.000000
    3   -3    2    7   14   -0.000247   -0.000000
    3   -3    2    8   14   -0.001203    0.000000
    3   -3    2    9   14   -0.001625    0.000000
    3   -3    2   10   14   -0.000000    0.000000
    3   -3    2   11   14    0.002094   -0.000000
    3   -3    2   12   14   -0.001311    0.000000
    3   -3    2   13   14    0.002171   -0.000000
    3   -3    2   14   14    0.003687    0.000000
    3   -3    3    1    1   -0.001216   -0.000000
    3   -3    3    2    1   -0.000000   -0.000000
    3   -3    3    3    1   -0.000000    0.000000
    3   -3    3    4    1   -0.000000    0.000000
    3   -3    3    5    1    0.002710   -0.000000
    3   -3    3    6    1    0.002710    0.000000
    3   -3    3    7    1    0.002710   -0.000000
    3   -3    3    8    1   -0.000279    0.000000
    3   -3    3    9    1    0.000126   -0.000000
    3   -3    3   10    1    0.000126    0.000000
    3   -3    3   11    1    0.000126   -0.000000
    3   -3    3   12    1   -0.000413   -0.000000
    3   -3    3   13    1   -0.000413    0.000000
    3   -3    3   14    1   -0.000413    0.000000
    3   -3    3    1    2    0.000000    0.000000
    3   -3    3    2    2   -0.002640   -0.000000
    3   -3    3    3    2    0.000000   -0.000000
    3   -3    3    4    2    0.000000   -0.000000
    3   -3    3    5    2   -0.000000    0.000000
    3   -3    3    6    2   -0.000000    0.000000
    3   -3    3    7    2    0.000777    0.000000
    3   -3    3    8    2   -0.000126    0.000000
    3   -3    3    9    2    0.001490    0.000000
    3   -3    3   10    2   -0.000212    0.000000
    3   -3    3   11    2   -0.000212    0.000000
    3   -3    3   12    2    0.000000   -0.000000
    3   -3    3   13    2   -0.000222   -0.000000
    3   -3    3   14    2   -0.000222    0.000000
    3   -3    3    1    3    0.000000   -0.000000
    3   -3    3    2    3    0.000000    0.000000
    3   -3    3    3    3   -0.002640   -0.000000
    3   -3    3    4    3    0.000000   -0.000000
    3   -3    3    5    3    0.000777    0.000000
    3   -3    3    6    3   -0.000000    0.000000
    3   -3    3    7    3   -0.000000    0.000000
    3   -3    3    8    3   -0.000126    0.000000
    3   -3    3    9    3   -0.000212   -0.000000
    3   -3    3   10    3    0.001490   -0.000000
    3   -3    3   11    3   -0.000212   -0.000000
    3   -3    3   12    3   -0.000222   -0.000000
    3   -3    3   13    3    0.000000   -0.000000
    3   -3    3   14    3   -0.000222   -0.000000
    3   -3    3    1    4   -0.000000   -0.000000
    3   -3    3    2    4    0.000000    0.000000
    3   -3    3    3    4    0.000000    0.000000
    3   -3    3    4    4   -0.002640    0.000000
    3   -3    3    5    4   -0.000000    0.000000
    3   -3    3    6    4    0.000777    0.000000
    3   -3    3    7    4    0.000000    0.000000
    3   -3    3    8    4   -0.000126    0.000000
    3   -3    3    9    4   -0.000212   -0.000000
    3   -3    3   10    4   -0.000212   -0.000000
    3   -3    3   11    4    0.001490   -0.000000
    3   -3    3   12    4   -0.000222   -0.000000
